Date,CRSPTMT,VTSMX,DWCF,SWTSX,STOXX50E,FEZ,^FTSE,VE.TO
7/22/2013,279.3121063,473.7465245,"1,989.74","1,079.17","3,938.96","6,280.05","4,895.25","2,392.29"
7/21/2013,279.1623888,473.4872479,"1,988.73","1,078.59","3,947.95","6,294.31","4,906.50","2,397.80"
7/20/2013,279.4117124,473.9309331,"1,990.52","1,079.60","3,959.15","6,312.44","4,920.66","2,404.72"
7/19/2013,279.638798,474.3394211,"1,992.12","1,080.54","3,959.74","6,313.69","4,921.61","2,405.21"
7/18/2013,280.0175119,475.0006185,"1,994.81","1,082.08","3,964.41","6,321.38","4,927.58","2,408.20"
7/17/2013,280.3880561,475.6296614,"1,997.49","1,083.52","3,969.72","6,329.85","4,934.28","2,411.49"
7/16/2013,280.1489035,475.2251157,"1,995.79","1,082.60","3,976.13","6,340.10","4,942.27","2,415.39"
7/15/2013,280.2141665,475.3402234,"1,996.24","1,082.89","3,974.86","6,338.13","4,940.70","2,414.69"
7/14/2013,280.2146364,475.3444683,"1,996.26","1,082.92","3,975.43","6,339.08","4,941.49","2,415.11"
7/13/2013,280.4545591,475.7463682,"1,997.93","1,083.83","3,985.45","6,355.00","4,953.79","2,421.12"
7/12/2013,280.6432416,476.0806365,"1,999.26","1,084.60","3,985.49","6,355.25","4,953.96","2,421.23"
7/11/2013,280.4332692,475.7326609,"1,997.79","1,083.85","3,996.63","6,373.12","4,967.95","2,428.16"
7/10/2013,280.8476845,476.4398018,"2,000.75","1,085.46","3,988.23","6,359.78","4,957.56","2,423.08"
7/9/2013,281.2231273,477.0859403,"2,003.49","1,086.95","3,989.90","6,362.57","4,959.91","2,424.27"
7/8/2013,280.7867173,476.3672119,"2,000.47","1,085.35","4,003.42","6,384.41","4,977.15","2,432.77"
7/7/2013,280.9981086,476.7198537,"2,001.94","1,086.19","4,004.53","6,386.10","4,978.40","2,433.47"
7/6/2013,281.0174045,476.7622124,"2,002.20","1,086.29","4,001.66","6,381.66","4,975.23","2,431.92"
7/5/2013,281.3142513,477.2617164,"2,004.30","1,087.46","4,012.68","6,399.18","4,988.86","2,438.66"
7/4/2013,281.4715234,477.5424495,"2,005.42","1,088.11","4,006.39","6,389.33","4,981.16","2,434.93"
7/3/2013,282.0624047,478.5640844,"2,009.68","1,090.43","4,005.36","6,387.95","4,980.22","2,434.45"
7/2/2013,282.7009988,479.6675171,"2,014.28","1,092.96","4,012.66","6,399.86","4,989.63","2,439.08"
7/1/2013,282.9453808,480.1077096,"2,016.04","1,093.97","4,008.92","6,394.22","4,985.28","2,436.97"
6/30/2013,283.2449013,480.6280886,"2,018.17","1,095.16","4,001.05","6,381.84","4,975.61","2,432.25"
6/29/2013,283.6947715,481.3872551,"2,021.41","1,096.91","4,014.60","6,403.39","4,992.51","2,440.55"
6/28/2013,283.981049,481.8831965,"2,023.43","1,098.04","4,025.85","6,421.47","5,006.54","2,447.41"
6/27/2013,284.299696,482.4379885,"2,025.79","1,099.34","4,026.32","6,422.41","5,007.51","2,447.96"
6/26/2013,284.7320439,483.1827148,"2,028.85","1,101.07","4,029.79","6,428.10","5,011.90","2,450.19"
6/25/2013,284.5659396,482.911399,"2,027.77","1,100.47","4,033.76","6,434.57","5,017.20","2,452.82"
6/24/2013,284.4574851,482.7333737,"2,026.99","1,100.09","4,038.14","6,441.64","5,022.68","2,455.56"
6/23/2013,284.8013204,483.3177791,"2,029.47","1,101.43","4,034.98","6,436.60","5,018.82","2,453.69"
6/22/2013,284.8701011,483.4403531,"2,030.02","1,101.72","4,040.30","6,445.17","5,025.66","2,457.06"
6/21/2013,284.7935544,483.3296354,"2,029.58","1,101.53","4,038.44","6,442.46","5,023.81","2,456.28"
6/20/2013,285.1884719,484.0144678,"2,032.48","1,103.11","4,049.91","6,460.95","5,038.43","2,463.49"
6/19/2013,285.4807206,484.5197526,"2,034.62","1,104.30","4,049.47","6,460.37","5,038.12","2,463.40"
6/18/2013,285.3652386,484.346411,"2,033.84","1,103.91","4,051.66","6,464.17","5,041.21","2,464.94"
6/17/2013,285.6758822,484.8893913,"2,036.13","1,105.18","4,055.40","6,470.35","5,046.19","2,467.44"
6/16/2013,285.8742329,485.2389777,"2,037.60","1,105.99","4,052.32","6,465.61","5,042.66","2,465.75"
6/15/2013,286.0343629,485.5095857,"2,038.62","1,106.61","4,056.13","6,471.67","5,047.08","2,467.92"
6/14/2013,286.1499287,485.7183428,"2,039.44","1,107.10","4,061.11","6,479.77","5,053.38","2,471.04"
6/13/2013,286.5279408,486.3578358,"2,042.19","1,108.56","4,071.10","6,495.69","5,065.93","2,477.17"
6/12/2013,286.6686128,486.6051849,"2,043.22","1,109.11","4,064.19","6,484.79","5,057.49","2,473.01"
6/11/2013,286.4831473,486.2850973,"2,041.89","1,108.42","4,070.78","6,495.23","5,065.62","2,477.07"
